citing_publisher,citing_year,cited_name,cited_total
Journal of Basic Writing,2014,Norton Grubb,2
Journal of Basic Writing,2014,Ofelia Garcia,2
Journal of Basic Writing,2014,Paolo Friere,2
Journal of Basic Writing,2014,Patrick R. Lowenthal,2
Journal of Basic Writing,2014,Paul Beaudoin,2
Journal of Basic Writing,2014,Richard M. Kerper,2
Journal of Basic Writing,2014,Rina Benmayor,2
Journal of Basic Writing,2014,Sandra Blakeslee,2
Journal of Basic Writing,2014,Sara G. McNeil,2
Journal of Basic Writing,2014,Sara Kajder,2
Journal of Basic Writing,2014,Shannon Carter,2
Journal of Basic Writing,2014,Sharon Utakis,2
Journal of Basic Writing,2014,Shoba Bandi-Rao,2
Journal of Basic Writing,2014,Sophie Degener,2
Journal of Basic Writing,2014,Sun Hwang,2
Journal of Basic Writing,2014,Suresh Canagarajah,2
Journal of Basic Writing,2014,Susan Britsch,2
Journal of Basic Writing,2014,Suzanne Wong Scollon,2
Journal of Basic Writing,2014,Theo Van Leeuwen,2
Journal of Basic Writing,2014,Victoria Purcell-Gates,2
Journal of Basic Writing,2014,Walter Fisher,2
Journal of Basic Writing,2014,Wendy Lou Greenidge,2
Journal of Basic Writing,2014,Yu-Feng Yang,2
Journal of Basic Writing,2014,A. C. Porter,1
Journal of Basic Writing,2014,Adam Banks,1
Journal of Basic Writing,2014,Amy Robilliard,1
Journal of Basic Writing,2014,Angela Valenzuela,1
Journal of Basic Writing,2014,Ann G. Haggart,1
Journal of Basic Writing,2014,Ann Williams,1
Journal of Basic Writing,2014,Barbara Czarniawska,1
Journal of Basic Writing,2014,Barbara Leigh,1
Journal of Basic Writing,2014,Barbier Stuart,1
Journal of Basic Writing,2014,Beatrice MendezNewman,1
Journal of Basic Writing,2014,Bertha Perez,1
Journal of Basic Writing,2014,Bill Saunders,1
Journal of Basic Writing,2014,Brian V. Street,1
Journal of Basic Writing,2014,Bruce Horner,1
Journal of Basic Writing,2014,Candace Zepeda,1
Journal of Basic Writing,2014,Carmen Kynard,1
Journal of Basic Writing,2014,Catherine Riessman,1
Journal of Basic Writing,2014,Charlotte Brammer,1
Journal of Basic Writing,2014,Chris Weedon,1
Journal of Basic Writing,2014,Christina Higgins,1
Journal of Basic Writing,2014,Christopher Minnix,1
Journal of Basic Writing,2014,Danielle Pergament,1
Journal of Basic Writing,2014,David Coleman,1
Journal of Basic Writing,2014,Deborah Santiago,1
Journal of Basic Writing,2014,Diane Massell,1
Journal of Basic Writing,2014,Donna Christian,1
Journal of Basic Writing,2014,Dulce Gray,1
Journal of Basic Writing,2014,E. Pedersen,1
Journal of Basic Writing,2014,Edward Wilson,1
Journal of Basic Writing,2014,Elaine Crowder,1
Journal of Basic Writing,2014,Eliane Rubinstein-Avila,1
Journal of Basic Writing,2014,Ernest Morell,1
Journal of Basic Writing,2014,Felisa Gonzales,1
Journal of Basic Writing,2014,Francisco Rivera-Batiz,1
Journal of Basic Writing,2014,Geneva Gay,1
Journal of Basic Writing,2014,Geneva Smitherman,1
Journal of Basic Writing,2014,Gloria Anzaldua,1
Journal of Basic Writing,2014,Gloria Anzaldúa,1
Journal of Basic Writing,2014,Heather Woodley,1
Journal of Basic Writing,2014,Irvin Peckham,1
Journal of Basic Writing,2014,J. Smithson,1
Journal of Basic Writing,2014,Jacqueline Jones Royster,1
Journal of Basic Writing,2014,James Gee,1
Journal of Basic Writing,2014,Jean MacGregor,1
Journal of Basic Writing,2014,Jean-Claude Passeron,1
Journal of Basic Writing,2014,Jenny Anderson,1
Journal of Basic Writing,2014,Joan Talbert,1
Journal of Basic Writing,2014,Jody Swilky,1
Journal of Basic Writing,2014,John Trimbur,1
Journal of Basic Writing,2014,John Zeleznik,1
Journal of Basic Writing,2014,Jorge Duany,1
Journal of Basic Writing,2014,Julian Hermida,1
Journal of Basic Writing,2014,Karla Hull,1
Journal of Basic Writing,2014,Kathryn Au,1
Journal of Basic Writing,2014,Kim Hughes Wilhelm,1
Journal of Basic Writing,2014,Laura Rendón,1
Journal of Basic Writing,2014,Leslie Baxter,1
Journal of Basic Writing,2014,Liliana Montenegro,1
Journal of Basic Writing,2014,Lindholm-Leary Kathryn,1
Journal of Basic Writing,2014,Lisa Delpit,1
Journal of Basic Writing,2014,Lisa Pennycuff,1
Journal of Basic Writing,2014,Loïc JD Wacquant,1
Journal of Basic Writing,2014,Lucille Watahomigie,1
Journal of Basic Writing,2014,Lynn Bloom,1
Journal of Basic Writing,2014,Marianne Pita,1
Journal of Basic Writing,2014,Mary Hamilton,1
Journal of Basic Writing,2014,Mary Soliday,1
Journal of Basic Writing,2014,Mazak Catherine,1
Journal of Basic Writing,2014,Mike Rose,1
Journal of Basic Writing,2014,Min-Zhan Lu,1
Journal of Basic Writing,2014,N. Pappamihiel,1
Journal of Basic Writing,2014,Nancy Welch,1
Journal of Basic Writing,2014,Nelson Flores,1
Journal of Basic Writing,2014,Patricia Enciso,1
Journal of Basic Writing,2014,Paulo Freire,1
Journal of Basic Writing,2014,Peter Mortensen,1
Journal of Basic Writing,2014,Peter Rondinone,1
Journal of Basic Writing,2014,Pierre Bourdieu,1
Journal of Basic Writing,2014,Reynaldo Macias,1
Journal of Basic Writing,2014,Richard Fry,1
Journal of Basic Writing,2014,Robert Petrone,1
Journal of Basic Writing,2014,Roberta S. Matthews,1
Journal of Basic Writing,2014,Ruth Spack,1
Journal of Basic Writing,2014,Sharlene Hesse-Biber,1
Journal of Basic Writing,2014,Shirley Brice Heath,1
Journal of Basic Writing,2014,Stephanie Rudwick,1
Journal of Basic Writing,2014,Steve Lamos,1
Journal of Basic Writing,2014,Steven B. Haber,1
Journal of Basic Writing,2014,Susan Pimentel,1
Journal of Basic Writing,2014,Timothy Shanahan,1
Journal of Basic Writing,2014,Trinh Minh-ha,1
Journal of Basic Writing,2014,Victor Cummings,1
Journal of Basic Writing,2014,Victor Villanueva,1
Journal of Basic Writing,2014,Vivian Zamel,1
Journal of Basic Writing,2015,Mike Rose,8
Journal of Basic Writing,2015,Katie Hern,6
Journal of Basic Writing,2015,Patrick Sullivan,5
Journal of Basic Writing,2015,Susanmarie Harrington,4
Journal of Basic Writing,2015,Bruce Horner,3
Journal of Basic Writing,2015,Linda Adler-Kassner,3
Journal of Basic Writing,2015,Mary Soliday,3
Journal of Basic Writing,2015,Ruth Wodak,3
Journal of Basic Writing,2015,Carol Dweck,2
Journal of Basic Writing,2015,David Bartholomae,2
Journal of Basic Writing,2015,Gregory Glau,2
Journal of Basic Writing,2015,Jeffery D. Wilhelm,2
Journal of Basic Writing,2015,Joanne Baird Giordano,2
Journal of Basic Writing,2015,Louis Soares,2
Journal of Basic Writing,2015,Matt Krupnick,2
Journal of Basic Writing,2015,Min-Zhan Lu,2
Journal of Basic Writing,2015,Nancie Attewell,2
Journal of Basic Writing,2015,Robert Miller,2
Journal of Basic Writing,2015,Sarah Gearhart,2
Journal of Basic Writing,2015,Shanna Smith Jaggars,2
Journal of Basic Writing,2015,Teun vanDijk,2
Journal of Basic Writing,2015,Tom Fox,2
Journal of Basic Writing,2015,Victor Villanueva,2
Journal of Basic Writing,2015,A.J. Hudspeth,1
Journal of Basic Writing,2015,Aaron Becker,1
Journal of Basic Writing,2015,Alexander Astin,1
Journal of Basic Writing,2015,Alexandros Goudas,1
Journal of Basic Writing,2015,Allan Luke,1
Journal of Basic Writing,2015,Ally Bordas,1
Journal of Basic Writing,2015,Amartya Sen,1
Journal of Basic Writing,2015,Angelique Davi,1
Journal of Basic Writing,2015,Anis Bawarshi,1
Journal of Basic Writing,2015,Ann Roberts,1
Journal of Basic Writing,2015,Anne Roberts,1
Journal of Basic Writing,2015,Anthony J. Michel,1
Journal of Basic Writing,2015,Anthony Petrosky,1
Journal of Basic Writing,2015,Ariel Carmona,1
Journal of Basic Writing,2015,Asao Inoue,1
Journal of Basic Writing,2015,Brian Addison,1
Journal of Basic Writing,2015,Brian Gogan,1
Journal of Basic Writing,2015,Camille Z. Charles,1
Journal of Basic Writing,2015,Carol Sorich Dweck,1
Journal of Basic Writing,2015,Catherine Gabor,1
Journal of Basic Writing,2015,Charles Hulme,1
Journal of Basic Writing,2015,Cheryl Smith,1
Journal of Basic Writing,2015,Chris Gallagher,1
Journal of Basic Writing,2015,Christian Weisser,1
Journal of Basic Writing,2015,Christie Toth,1
Journal of Basic Writing,2015,Christina Beltran,1
Journal of Basic Writing,2015,Christopher J. Nellum,1
Journal of Basic Writing,2015,Christopher Minnix,1
Journal of Basic Writing,2015,Christopher Mullin,1
Journal of Basic Writing,2015,Clancy Blair,1
Journal of Basic Writing,2015,Connie Juel,1
Journal of Basic Writing,2015,Cynthia L. Selfe,1
Journal of Basic Writing,2015,Cynthia M. Gibson,1
Journal of Basic Writing,2015,Danielle Allen,1
Journal of Basic Writing,2015,David Barthomolmae,1
Journal of Basic Writing,2015,David Bleich,1
Journal of Basic Writing,2015,David Coogan,1
Journal of Basic Writing,2015,David E. Lavin,1
Journal of Basic Writing,2015,David Harvey,1
Journal of Basic Writing,2015,David Nielsen,1
Journal of Basic Writing,2015,Davis Jenkins,1
Journal of Basic Writing,2015,Deborah Mutnick,1
Journal of Basic Writing,2015,Delicia Burts,1
Journal of Basic Writing,2015,Diane F. Halpern,1
Journal of Basic Writing,2015,Don Kraemer,1
Journal of Basic Writing,2015,Donalyn Miller,1
Journal of Basic Writing,2015,Edward White,1
Journal of Basic Writing,2015,Eldar Shafir,1
Journal of Basic Writing,2015,Elenore Long,1
Journal of Basic Writing,2015,Elizabeth Ervin,1
Journal of Basic Writing,2015,Elizabeth Kopko,1
Journal of Basic Writing,2015,Ellen Cushman,1
Journal of Basic Writing,2015,Ellen Middaugh,1
Journal of Basic Writing,2015,Eric Turkheimer,1
Journal of Basic Writing,2015,Ethan Zuckerman,1
Journal of Basic Writing,2015,Etienne Wenger,1
Journal of Basic Writing,2015,Frank Farmer,1
Journal of Basic Writing,2015,Franklin Roosevelt,1
Journal of Basic Writing,2015,Garvey F. Lundy,1
Journal of Basic Writing,2015,Gary Rhoades,1
Journal of Basic Writing,2015,Georgia West Stacey,1
Journal of Basic Writing,2015,Gerri McNenny,1
Journal of Basic Writing,2015,Gregory M. Walton,1
Journal of Basic Writing,2015,Hunter R. Boylan,1
Journal of Basic Writing,2015,Ira Shor,1
Journal of Basic Writing,2015,Isabel Sawhill,1
Journal of Basic Writing,2015,James Flynn,1
Journal of Basic Writing,2015,James H. Schwartz,1
Journal of Basic Writing,2015,James Traub,1
Journal of Basic Writing,2015,James W. Pellegrino,1
Journal of Basic Writing,2015,James Youniss,1
Journal of Basic Writing,2015,Jane Danielewicz,1
Journal of Basic Writing,2015,Jane Mulderrig,1
Journal of Basic Writing,2015,Jane Oakhill,1
Journal of Basic Writing,2015,Jane Stanley,1
Journal of Basic Writing,2015,Jason Palmieri,1
Journal of Basic Writing,2015,Jean-Claude Passeron,1
Journal of Basic Writing,2015,Jeff Klausman,1
Journal of Basic Writing,2015,Jeffrey Duncan-Andrade,1
Journal of Basic Writing,2015,Jennifer Andrus,1
Journal of Basic Writing,2015,Jennifer Clary-Lemon,1
Journal of Basic Writing,2015,Jennifer S. Light,1
Journal of Basic Writing,2015,Jim Ridolfo,1
Journal of Basic Writing,2015,Joanne Giordano,1
Journal of Basic Writing,2015,Joe Bailey,1
Journal of Basic Writing,2015,John Burkhardt,1
Journal of Basic Writing,2015,Joseph Kahne,1
Journal of Basic Writing,2015,Joshua Aronson,1
Journal of Basic Writing,2015,Judith Rodby,1
Journal of Basic Writing,2015,Julie Gorlewski,1
Journal of Basic Writing,2015,Justin Kernes,1
Journal of Basic Writing,2015,Kali Trzesniewski,1
Journal of Basic Writing,2015,Kate Nation,1
Journal of Basic Writing,2015,Katherine Hughes,1
Journal of Basic Writing,2015,Katherine Mangan,1
Journal of Basic Writing,2015,Kathleen Blake Yancy,1
Journal of Basic Writing,2015,Kathryn Nantz,1
Journal of Basic Writing,2015,Kelly Gallagher,1
Journal of Basic Writing,2015,Kelly Ritter,1
Journal of Basic Writing,2015,Laura Gray-Rosendale,1
Journal of Basic Writing,2015,Laura Micciche,1
Journal of Basic Writing,2015,Laura Perna,1
Journal of Basic Writing,2015,Leslie Roberts,1
Journal of Basic Writing,2015,Lil Brannon,1
Journal of Basic Writing,2015,Lisa Krieger,1
Journal of Basic Writing,2015,M. Suzanne Donovan,1
Journal of Basic Writing,2015,Marc Tucker,1
Journal of Basic Writing,2015,Margaret O’Rourke,1
Journal of Basic Writing,2015,Marilyn Sternglass,1
Journal of Basic Writing,2015,"MartinLuther,Jr. King",1
Journal of Basic Writing,2015,Mary J. Fischer,1
Journal of Basic Writing,2015,Maryanne Wolf,1
Journal of Basic Writing,2015,Matt Brown,1
Journal of Basic Writing,2015,Matthew Pavesich,1
Journal of Basic Writing,2015,Meira Levinson,1
Journal of Basic Writing,2015,Michel Foucault,1
Journal of Basic Writing,2015,Mina Shaughnessy,1
Journal of Basic Writing,2015,Mindy Kaling,1
Journal of Basic Writing,2015,Nancy Pine,1
Journal of Basic Writing,2015,Nancy Welch,1
Journal of Basic Writing,2015,Nell Pickett,1
Journal of Basic Writing,2015,Nicole Landi,1
Journal of Basic Writing,2015,Norman Doidge,1
Journal of Basic Writing,2015,Norman Fairclough,1
Journal of Basic Writing,2015,P.L. Thoma,1
Journal of Basic Writing,2015,Patricia Lambert Stock,1
Journal of Basic Writing,2015,Paul Fain,1
Journal of Basic Writing,2015,Paul Heilker,1
Journal of Basic Writing,2015,Paul R. Carr,1
Journal of Basic Writing,2015,Paul Tough,1
Journal of Basic Writing,2015,Paula Mathieu,1
Journal of Basic Writing,2015,Peter Adams,1
Journal of Basic Writing,2015,Pierre Bourdieu,1
Journal of Basic Writing,2015,Rebecca Williams Mlynarczyk,1
Journal of Basic Writing,2015,Rosa Eberly,1
Journal of Basic Writing,2015,Rosemary Area,1
Journal of Basic Writing,2015,Roy Flores,1
Journal of Basic Writing,2015,Ryan P. Weber,1
Journal of Basic Writing,2015,Sallyanne H. Fitzgerald,1
Journal of Basic Writing,2015,Sean Reardon,1
Journal of Basic Writing,2015,Shannon Carter,1
Journal of Basic Writing,2015,Sharon Crowley,1
Journal of Basic Writing,2015,Sharon Fransen,1
Journal of Basic Writing,2015,Shereen Inayatulla,1
Journal of Basic Writing,2015,Smokey Wilson,1
Journal of Basic Writing,2015,Stephanie Kerschbaum,1
Journal of Basic Writing,2015,Stephen Parker,1
Journal of Basic Writing,2015,Stephen Parks,1
Journal of Basic Writing,2015,Steve Lamos,1
Journal of Basic Writing,2015,Steven A. Siegelbaum,1
Journal of Basic Writing,2015,Susan DeRosa,1
Journal of Basic Writing,2015,Susan M. Dynarski,1
Journal of Basic Writing,2015,Susan Wells,1
Journal of Basic Writing,2015,Thomas Bailey,1
Journal of Basic Writing,2015,Thomas M. Jessell,1
Journal of Basic Writing,2015,Thomas Newkirk,1
Journal of Basic Writing,2015,Todd R. Risley,1
Journal of Basic Writing,2015,Tony Chambers,1
Journal of Basic Writing,2015,Tony Holt,1
Journal of Basic Writing,2015,Tony Scott,1
Journal of Basic Writing,2015,Wendy Brown,1
Journal of Basic Writing,2015,William Dickens,1
Journal of Basic Writing,2015,William Lalicker,1
Journal of Basic Writing,2016,Marilyn Sternglass,6
Journal of Basic Writing,2016,Mike Rose,6
Journal of Basic Writing,2016,Rebecca Williams Mlynarczyk,6
Journal of Basic Writing,2016,Robert Miller,6
Journal of Basic Writing,2016,Anne Roberts,4
Journal of Basic Writing,2016,Cynthia Lewiecki-Wilson,4
Journal of Basic Writing,2016,Duane Roen,4
Journal of Basic Writing,2016,Edward M. White,4
Journal of Basic Writing,2016,Edward White,4
Journal of Basic Writing,2016,Greg Glau,4
Journal of Basic Writing,2016,Katherine Mangan,4
Journal of Basic Writing,2016,Mina Shaughnessy,4
Journal of Basic Writing,2016,Nancy Thompson,4
Journal of Basic Writing,2016,Ruth Spack,4
Journal of Basic Writing,2016,Sarah Gearhart,4
Journal of Basic Writing,2016,Sharon Crowley,4
Journal of Basic Writing,2016,Stephen North,4
Journal of Basic Writing,2016,Steve Lamos,4
Journal of Basic Writing,2016,Trudy Smoke,4
Journal of Basic Writing,2016,Andrea Lunsford,3
Journal of Basic Writing,2016,Elizabeth Wardle,3
Journal of Basic Writing,2016,Amanda Laudig,2
Journal of Basic Writing,2016,Ann DelPrincipe,2
Journal of Basic Writing,2016,Anne Eisenberg,2
Journal of Basic Writing,2016,Anselm L. Strauss,2
Journal of Basic Writing,2016,Brian Gallagher,2
Journal of Basic Writing,2016,Bridget Terry Long,2
Journal of Basic Writing,2016,Budd Hall,2
Journal of Basic Writing,2016,Cathy Rorai,2
Journal of Basic Writing,2016,Chris Leary,2
Journal of Basic Writing,2016,Cindy Johanek,2
Journal of Basic Writing,2016,Cristyn L. Elder,2
Journal of Basic Writing,2016,Dana L. Driscoll,2
Journal of Basic Writing,2016,David Davidson,2
Journal of Basic Writing,2016,Deborah H. Holdstein,2
Journal of Basic Writing,2016,Di Xu,2
Journal of Basic Writing,2016,Elaine Maimon,2
Journal of Basic Writing,2016,Emily Schnee,2
Journal of Basic Writing,2016,Gregory Glau,2
Journal of Basic Writing,2016,Gregory R. Glau,2
Journal of Basic Writing,2016,Harvey Weiner,2
Journal of Basic Writing,2016,Ira Shor,2
Journal of Basic Writing,2016,Isaac McFarlin,2
Journal of Basic Writing,2016,Isabella Halsted,2
Journal of Basic Writing,2016,Jeffrey T. Grabill,2
Journal of Basic Writing,2016,Jim Nugent,2
Journal of Basic Writing,2016,Joe Norris,2
Journal of Basic Writing,2016,John Paul Tassoni,2
Journal of Basic Writing,2016,John Reiff,2
Journal of Basic Writing,2016,Jolanta Juszkiewicz,2
Journal of Basic Writing,2016,Joseph R. Gusfield,2
Journal of Basic Writing,2016,Joseph Williams,2
Journal of Basic Writing,2016,Karl Taylor,2
Journal of Basic Writing,2016,Kevin Roozen,2
Journal of Basic Writing,2016,Laurel Richardson,2
Journal of Basic Writing,2016,Laurie Grobman,2
Journal of Basic Writing,2016,Libby Miles,2
Journal of Basic Writing,2016,Linda Kunz,2
Journal of Basic Writing,2016,Lisa Cahill,2
Journal of Basic Writing,2016,Lori Ostergaard,2
Journal of Basic Writing,2016,Marcia Buell,2
Journal of Basic Writing,2016,Mark McBeth,2
Journal of Basic Writing,2016,Mary Brydon-Miller,2
Journal of Basic Writing,2016,Maxine Hairston,2
Journal of Basic Writing,2016,Michael F. Connelly,2
Journal of Basic Writing,2016,Michelle Cleary,2
Journal of Basic Writing,2016,Michelle Fine,2
Journal of Basic Writing,2016,Michelle Hodara,2
Journal of Basic Writing,2016,Muriel Harris,2
Journal of Basic Writing,2016,Nancy C. Thompson,2
Journal of Basic Writing,2016,Nancy Pine,2
Journal of Basic Writing,2016,Nancy Sommers,2
Journal of Basic Writing,2016,Nikki Edgecombe,2
Journal of Basic Writing,2016,Patricia R. Furey,2
Journal of Basic Writing,2016,Patricia Sullivan,2
Journal of Basic Writing,2016,Paul Ashwin,2
Journal of Basic Writing,2016,Paulo Freire,2
Journal of Basic Writing,2016,Penny Freel,2
Journal of Basic Writing,2016,Peter Goggin,2
Journal of Basic Writing,2016,Rebecca Cox,2
Journal of Basic Writing,2016,Richard Gebhardt,2
Journal of Basic Writing,2016,Robert Drake,2
Journal of Basic Writing,2016,Ruthellen Josselson,2
Journal of Basic Writing,2016,Sally A. Dillow,2
Journal of Basic Writing,2016,Sallyanne H. Fitzgerald,2
Journal of Basic Writing,2016,Sara Lawrence-Lightfoot,2
Journal of Basic Writing,2016,Sarah D’Eloia,2
Journal of Basic Writing,2016,Shanna Smith Jaggars,2
Journal of Basic Writing,2016,Sharon James McGee,2
Journal of Basic Writing,2016,Shawna Shapiro,2
Journal of Basic Writing,2016,Siddhartha Mukherjee,2
Journal of Basic Writing,2016,Stuart Blythe,2
Journal of Basic Writing,2016,Sugie Goen-Salter,2
Journal of Basic Writing,2016,Sung-Woo Cho,2
Journal of Basic Writing,2016,Ted Jackson,2
Journal of Basic Writing,2016,Thomas Bailey,2
Journal of Basic Writing,2016,Tom Fox,2
Journal of Basic Writing,2016,Wendy Luttrell,2
Journal of Basic Writing,2016,Wendy Olson,2
Journal of Basic Writing,2016,William Lalicker,2
Journal of Basic Writing,2016,Yvonna S. Lincoln,2
Journal of Basic Writing,2016,Zelda F. Gamson,2
Journal of Basic Writing,2016,Alan Richardson-Klavehn,1
Journal of Basic Writing,2016,Ann Brown,1
Journal of Basic Writing,2016,Anthony Atkins,1
Journal of Basic Writing,2016,Ben McCorkle,1
Journal of Basic Writing,2016,Brian Street,1
Journal of Basic Writing,2016,Charles Peirce,1
Journal of Basic Writing,2016,Cheryl Ball,1
Journal of Basic Writing,2016,Christiane Donahue,1
Journal of Basic Writing,2016,Cyn-thia Selfe,1
Journal of Basic Writing,2016,Dale Jacobs,1
Journal of Basic Writing,2016,Eric Eich,1
Journal of Basic Writing,2016,Gunther Kress,1
Journal of Basic Writing,2016,Jace Weaver,1
Journal of Basic Writing,2016,James Gee,1
Journal of Basic Writing,2016,James Robert Kalmbach,1
Journal of Basic Writing,2016,Jenny Edbauer,1
Journal of Basic Writing,2016,Jody Shipka,1
Journal of Basic Writing,2016,John Hart,1
Journal of Basic Writing,2016,Joseph Maxwell,1
Journal of Basic Writing,2016,Josh Compton,1
Journal of Basic Writing,2016,Karen Gocsik,1
Journal of Basic Writing,2016,Katherine Ahern,1
Journal of Basic Writing,2016,Kathleen Blake Yancy,1
Journal of Basic Writing,2016,Krista Homicz Millar,1
Journal of Basic Writing,2016,Lillian Bridwell-Bowles,1
Journal of Basic Writing,2016,Madeleine Sorapure,1
Journal of Basic Writing,2016,Mark Nelson,1
Journal of Basic Writing,2016,Michael Young,1
Journal of Basic Writing,2016,Paul Atkinson,1
Journal of Basic Writing,2016,Richard Self,1
Journal of Basic Writing,2016,Rodney Cocking,1
Journal of Basic Writing,2016,Ron Christiansen,1
Journal of Basic Writing,2016,Sara Biggs Chaney,1
Journal of Basic Writing,2016,Sara Chaney,1
Journal of Basic Writing,2016,Scott McCloud,1
Journal of Basic Writing,2016,Theo van Leeuwen,1
Journal of Basic Writing,2016,Will Eisner,1
Journal of Basic Writing,2016,Yrjö Engeström,1
Journal of Basic Writing,2017,Bruce Horner,15
Journal of Basic Writing,2017,A. Suresh Canagarajah,8
Journal of Basic Writing,2017,Min-Zhan Lu,8
Journal of Basic Writing,2017,Paul Matsuda,8
Journal of Basic Writing,2017,Rebecca Moore Howard,6
Journal of Basic Writing,2017,Suresh Canagarajah,5
Journal of Basic Writing,2017,Asao Inoue,4
Journal of Basic Writing,2017,Deborah Brandt,4
Journal of Basic Writing,2017,Vershawn Young,4
Journal of Basic Writing,2017,Alastair Pennycook,3
Journal of Basic Writing,2017,John Trimbur,3
Journal of Basic Writing,2017,Mina Shaughnessy,3
Journal of Basic Writing,2017,Sarah Stanley,3
Journal of Basic Writing,2017,Shawna Shapiro,3
Journal of Basic Writing,2017,Aleya Rouchdy,2
Journal of Basic Writing,2017,Amy Robillard,2
Journal of Basic Writing,2017,Andrea Olinger,2
Journal of Basic Writing,2017,Andrea Parmegiani,2
Journal of Basic Writing,2017,Cheryl Smith,2
Journal of Basic Writing,2017,David Barton,2
Journal of Basic Writing,2017,Dylan Dryer,2
Journal of Basic Writing,2017,Edward Dolnick,2
Journal of Basic Writing,2017,Elizabeth G. Allan,2
Journal of Basic Writing,2017,Gloria Anzaldúa,2
Journal of Basic Writing,2017,H. Alim,2
Journal of Basic Writing,2017,Ira Shor,2
Journal of Basic Writing,2017,J.S.Jr Dunn,2
Journal of Basic Writing,2017,Jane Gallop,2
Journal of Basic Writing,2017,Jerry Lee,2
Journal of Basic Writing,2017,Jody Shipka,2
Journal of Basic Writing,2017,Joleen Hanson,2
Journal of Basic Writing,2017,Jonna Gilfus,2
Journal of Basic Writing,2017,Joseph Harris,2
Journal of Basic Writing,2017,Kami Day,2
Journal of Basic Writing,2017,Kara Taczak,2
Journal of Basic Writing,2017,Keith Gilyard,2
Journal of Basic Writing,2017,Ling Shi,2
Journal of Basic Writing,2017,Lisa Arnold,2
Journal of Basic Writing,2017,Louise Rosenblatt,2
Journal of Basic Writing,2017,Matthew McCurrie,2
Journal of Basic Writing,2017,Melissa Lee,2
Journal of Basic Writing,2017,Rebecca Mlynarczyk,2
Journal of Basic Writing,2017,Rebecca Nowacek,2
Journal of Basic Writing,2017,Richard Haswell,2
Journal of Basic Writing,2017,Shereen Inayatulla,2
Journal of Basic Writing,2017,Steve Lamos,2
Journal of Basic Writing,2017,Theresa Welford,2
Journal of Basic Writing,2017,Victor Villanueva,2
Journal of Basic Writing,2017,Vivette Milson-Whyte,2
Journal of Basic Writing,2017,Wendy Brown,2
Journal of Basic Writing,2017,Xiqiao Wang,2
Journal of Basic Writing,2017,Adrian Blackledge,1
Journal of Basic Writing,2017,Adrienne D. Davis,1
Journal of Basic Writing,2017,Alan Flippen,1
Journal of Basic Writing,2017,Alice M. Roy,1
Journal of Basic Writing,2017,Amy E. Robillard,1
Journal of Basic Writing,2017,Ann Biswas,1
Journal of Basic Writing,2017,Anthony Carnevale,1
Journal of Basic Writing,2017,Asif Agha,1
Journal of Basic Writing,2017,Barbara Johnstone,1
Journal of Basic Writing,2017,Beth Daniell,1
Journal of Basic Writing,2017,Bill Muth,1
Journal of Basic Writing,2017,Brian Gogan,1
Journal of Basic Writing,2017,Bryn Jones,1
Journal of Basic Writing,2017,Bump Halbritter,1
Journal of Basic Writing,2017,Caitlin Howley,1
Journal of Basic Writing,2017,Carmen Kynard,1
Journal of Basic Writing,2017,Carmen Medina,1
Journal of Basic Writing,2017,Carol Dweck,1
Journal of Basic Writing,2017,Carole Center,1
Journal of Basic Writing,2017,Cathy Birkenstein,1
Journal of Basic Writing,2017,Chris Anson,1
Journal of Basic Writing,2017,Christiane Donahue,1
Journal of Basic Writing,2017,Christopher Minnix,1
Journal of Basic Writing,2017,Colin Baker,1
Journal of Basic Writing,2017,Colin Lankshear,1
Journal of Basic Writing,2017,Cynthia Selfe,1
Journal of Basic Writing,2017,Darrel Moellendorf,1
Journal of Basic Writing,2017,David Bartholomae,1
Journal of Basic Writing,2017,David Finkelstein,1
Journal of Basic Writing,2017,David Hume,1
Journal of Basic Writing,2017,David R. Russell,1
Journal of Basic Writing,2017,Deborah Appleman,1
Journal of Basic Writing,2017,Deborah Minter,1
Journal of Basic Writing,2017,Derrick Bell,1
Journal of Basic Writing,2017,Don Byrne,1
Journal of Basic Writing,2017,Dona Driscoll,1
Journal of Basic Writing,2017,Doreen Massey,1
Journal of Basic Writing,2017,Elie Wiesel,1
Journal of Basic Writing,2017,Ellen Carillo,1
Journal of Basic Writing,2017,Eric Weiner,1
Journal of Basic Writing,2017,Fernanda Zamudio-Suaréz,1
Journal of Basic Writing,2017,Francis Kazemek,1
Journal of Basic Writing,2017,Francisco Varela,1
Journal of Basic Writing,2017,Gerald Graff,1
Journal of Basic Writing,2017,Glynda Hull,1
Journal of Basic Writing,2017,Heather Haueter,1
Journal of Basic Writing,2017,Holly Link,1
Journal of Basic Writing,2017,Jack Stillinger,1
Journal of Basic Writing,2017,Jacqueline Jones Royster,1
Journal of Basic Writing,2017,Jan Blommaert,1
Journal of Basic Writing,2017,Jane Maher,1
Journal of Basic Writing,2017,Jay Jordan,1
Journal of Basic Writing,2017,Jef Van der Aa,1
Journal of Basic Writing,2017,Jeffery M. Ringer,1
Journal of Basic Writing,2017,Jeffrey D. Wilhelm,1
Journal of Basic Writing,2017,Jennifer F. Reynolds,1
Journal of Basic Writing,2017,Jim Cummins,1
Journal of Basic Writing,2017,Jo GoodwinParker,1
Journal of Basic Writing,2017,Joel Bloch,1
Journal of Basic Writing,2017,Johannes Vermeer,1
