citing_publisher,cited_name,cited_name
CCC,Christa J. Olson,1
CCC,Christian Ehret,1
CCC,Christian Lundberg,1
CCC,Christian R. Weisser,1
CCC,Christian Smith,1
CCC,Christine Adam,1
CCC,Christine Denecker,1
CCC,Christine Garcia,1
CCC,Christine Hockings,1
CCC,Christine Jensen Sundstrom,1
CCC,Christine Sleeter,1
CCC,Christine Smallwood,1
CCC,"Christopher B., HastingsShade, Sammy Still, Sequoyah Guess,and Woody Hansen Teuton",1
CCC,Christopher Burnham,1
CCC,Christopher C. Weaver,1
CCC,Christopher Hazlett,1
CCC,Christopher J. Keller,1
CCC,Christopher L.A.L.T.D.I.S. Schroeder,1
CCC,Christopher Minnix,1
CCC,Christopher Mullin,1
CCC,Christopher Newfield,1
CCC,Christopher Peterson,1
CCC,Christopher R. Wolfe,1
CCC,Christopher Wilkey,1
CCC,Christopher Wolfe,1
CCC,Christy Desmet,1
CCC,Christy S. Coleman,1
CCC,Cilla Ross,1
CCC,Cindy Griffin,1
CCC,Cindy Moore BrianHuot,1
CCC,City University New York,1
CCC,Claire Colebrook,1
CCC,Claire Goldstene,1
CCC,Claire Lutkewitte,1
CCC,Clancy Ratliff,1
CCC,Clara Julien,1
CCC,Claude Lévi-Strauss,1
CCC,Claudia Claridge,1
CCC,Claudia Mitchell-Kernan,1
CCC,Claudia Rankine,1
CCC,Claudia Ruitenberg,1
CCC,Clay Carson,1
CCC,Clay Shirky,1
CCC,Clifford Geertz,1
CCC,Clyde Moneyhun,1
CCC,Coalition Academic Workforce,1
CCC,Coleman R.Memo to Jessie Howard Griffith,1
CCC,Colette A. Daiute,1
CCC,Colin Baker,1
CCC,Colin Lankshear,1
CCC,College Board,1
CCC,College Board nan,1
CCC,Collin Gifford Brooke,1
CCC,Collin Jennings,1
CCC,Commission Professional Service,1
CCC,Committee CCCC Language Statement,1
CCC,Committee Information Technology,1
CCC,Common Core State Standards Initiative nan,1
CCC,Complete College America,1
CCC,Complete College America nan,1
CCC,Conference on College Composition and Communication nan,1
CCC,Connie M. Schroeder,1
CCC,Consumer Financial Protection Bureau nan,1
CCC,Cornel West,1
CCC,Corrine Hinton,1
CCC,Corrine John,1
CCC,Cory Doctorow,1
CCC,Council Undergraduate Research,1
CCC,Council Writing Program Administrators nan,1
CCC,"Council of Writing Program Administrators, National Council of Teachers of English, and National Writing Project nan",1
CCC,Courtney Hsing,1
CCC,Craig Wilder,1
CCC,Cris Shore,1
CCC,Cristina D. Ramirez,1
CCC,Cristy Beemer,1
CCC,Cruz Ferreira,1
CCC,Cynthia Cochran,1
CCC,Cynthia Miecznikowski Sheard,1
CCC,Cynthia Ryan,1
CCC,Cynthia S. Wiseman,1
CCC,D. Alexis Hart,1
CCC,D.I.Y. History ,1
CCC,D.O.-I.T. ,1
CCC,D.R. Ransdell,1
CCC,D.W. Fenza,1
CCC,Dakota Devos,1
CCC,Dale H. Schunk,1
CCC,Dale L. Sullivan,1
CCC,Damian Koshnick,1
CCC,Dan Frazier,1
CCC,Dan Morgan,1
CCC,Dana Anderson,1
CCC,Dana Chisnell,1
CCC,Dana Ferris,1
CCC,Daniel Cole,1
CCC,Daniel Coyle,1
CCC,Daniel J. Cohen,1
CCC,Daniel K. Anderson,1
CCC,Daniel Koretz,1
CCC,Daniel L. Schacter,1
CCC,Daniel Levy,1
CCC,Daniel Miller,1
CCC,Daniel Pink,1
CCC,Daniel Rothbart,1
CCC,Daniel Royer,1
CCC,Daniel Schwartz,1
CCC,Daniel Siegel,1
CCC,Daniel Solórzano,1
CCC,Daniel T. DeMarte,1
CCC,Danielle Douglas-Gabriel,1
CCC,Danielle Fouquette,1
CCC,Danny Kaplan,1
CCC,Darrell Fike,1
CCC,Darren Keast,1
CCC,Darryl Tippens,1
CCC,Dave Clark,1
CCC,Dave Cormier,1
CCC,Dave Parry,1
CCC,David Alan Sapp,1
CCC,David Barrette,1
CCC,David Blakesley,1
CCC,David Brooks,1
CCC,David Carless,1
CCC,David Colander,1
CCC,David Coogan,1
CCC,David Cratis Williams,1
CCC,David Crystal,1
CCC,David D. Perlmutter,1
CCC,David DiRamio,1
CCC,David Dzaka,1
CCC,David Fleming,1
CCC,David Foster,1
CCC,David G. Holmes,1
CCC,David H. Karrfalt,1
CCC,David Halpin,1
CCC,David Hammons,1
CCC,David Holmes,1
CCC,David Howard-Pitney,1
CCC,David J. Chalmers,1
CCC,David J. Coogan,1
CCC,David J. Sheskin,1
CCC,David Jolliffe,1
CCC,David Kirkland,1
CCC,David Kirsh,1
CCC,David Kotz,1
CCC,David Krathwohl,1
CCC,David L. DeWeese,1
CCC,David L. Wallace,1
CCC,David Lat,1
CCC,David Leonhardt,1
CCC,David M. Blei,1
CCC,David M. Halperin,1
CCC,David M. Higgins,1
CCC,David M. Perry,1
CCC,David M. Sheridan,1
CCC,David N. Perkins,1
CCC,David Nielson,1
CCC,David Perkins,1
CCC,David Perry,1
CCC,David Reider,1
CCC,David Remnick,1
CCC,David Rose,1
CCC,David S. Heineman,1
CCC,David S. Kaufer,1
CCC,David S. Martins,1
CCC,David Sedaris,1
CCC,David Seitz,1
CCC,David Shields,1
CCC,David Sibley,1
CCC,David T. Vacchi,1
CCC,David W. Blight,1
CCC,David Wallace,1
CCC,David Wallace Adams,1
CCC,Davis Jenkins,1
CCC,Dawn M. Armfield,1
CCC,Dawn Rodrigues,1
CCC,Dawn Shepherd,1
CCC,De Certeau,1
CCC,De Landa,1
CCC,De Luca,1
CCC,Deanna Dannels,1
CCC,Deanna Womack,1
CCC,Deb Martin,1
CCC,Debbie Morrison,1
CCC,Debby Irving,1
CCC,Deborah Appleman,1
CCC,Deborah Brant,1
CCC,Deborah Carlin,1
CCC,Deborah Gray White,1
CCC,Deborah H. Holdstein,1
CCC,Deborah M. Withers,1
CCC,Deborah Minter,1
CCC,Deborah R. RossenKnill,1
CCC,Debra Frank Dew,1
CCC,Debrah Huffman,1
CCC,Delli Carpini,1
CCC,Delorez Delgado Bernal,1
CCC,Dene Grigar,1
CCC,Deneen Shepherd,1
CCC,Denise Comer,1
CCC,Denise Troutman,1
CCC,Dennis K. Wentz,1
CCC,Dept Education,1
CCC,Dept Housing & Urban Development,1
CCC,Dept Justice,1
CCC,Derald Wing Sue,1
CCC,Derek Black,1
CCC,Derek Mueller,1
CCC,Derek Rowntree,1
CCC,Devon A. Mihesuah,1
CCC,Di Xu,1
CCC,Diana Fuss,1
CCC,Diana George,1
CCC,Diana Taylor,1
CCC,Diane Davis,1
CCC,Diane DeVido Tetreault,1
CCC,Diane Kelly-Riley,1
CCC,Diane Larsen-Freeman,1
CCC,Diane Ravitch,1
CCC,Diane Weltner Strommer,1
CCC,Diane Windham Shaw,1
CCC,Diann L. Baecker,1
CCC,Dianne Conrad,1
CCC,Dictionarycom Unabridged,1
CCC,Dimitrius Milonakis,1
CCC,Dixie Goswami,1
CCC,Dominic DelliCarpini,1
CCC,Don Paul Abbot,1
CCC,Donald A. McQuade,1
CCC,Donald A. Seybold,1
CCC,Donald C. Stewart,1
CCC,Donald Case,1
CCC,Donald L. Rubin,1
CCC,Donald Murray,1
CCC,Donald Norman,1
CCC,Donald Wilford Larmouth,1
CCC,Donna J. Qualley,1
CCC,Donna M. Desrochers,1
CCC,Dora Ahmad,1
CCC,Doreen Starke-Meyerring,1
CCC,Doris V. Gunderson,1
CCC,Dorothy E. Smith,1
CCC,Doug Baldwin,1
CCC,Doug Hunt,1
CCC,Doug Lederman,1
CCC,Douglas Barnes,1
CCC,Douglas Biber,1
CCC,Douglas Dowty,1
CCC,Douglas Hesse,1
CCC,Douglas Porter,1
CCC,Douglas R. Parks,1
CCC,Douglas Reichert Powell,1
CCC,Douglas Rushkoff,1
CCC,Dressen Hammouda,1
CCC,Drew Lieberman,1
CCC,Drew M. Loewe,1
CCC,Duane Roen,1
CCC,Dudley D. Cahn,1
CCC,Duncan Carter,1
CCC,Dylan Dryer,1
CCC,Dylan William,1
CCC,E.C.Memo to E.T.Peterson Mabie,1
CCC,E.P. Thompson,1
CCC,E.Patrick Johnson,1
CCC,E.Shelley Reid,1
CCC,Eagle Man,1
CCC,Ed Folsom,1
CCC,Ed Jones,1
CCC,Eden Davis,1
CCC,Edmund Jones,1
CCC,Eduardo Bonilla-Silva,1
CCC,Eduardo BonillaSilva,1
CCC,Edward Elliott,1
CCC,Edward F. Potthoff,1
CCC,Edward J. Sparling,1
CCC,Edward L. Kain,1
CCC,Edward P.J. Corbett,1
CCC,Edward S. Casey,1
CCC,Edward Sapir,1
CCC,Edward Schiappa,1
CCC,Edward T. Linenthal,1
CCC,Edward Tyrrel Channing,1
CCC,Edward W. Soja,1
CCC,Edward White,1
CCC,Edwin R. Steinberg,1
CCC,Ehren H. Pflugfeldeer,1
CCC,Eileen Erwin,1
CCC,Eileen Medeiros,1
CCC,Elaine B. Richardson,1
CCC,Elaine Fredericksen,1
CCC,Elana Shohamy,1
CCC,Elbert W. Harrington,1
CCC,Eleanor Burke Leacock,1
CCC,Elenore Long,1
CCC,Elettra Stimilli,1
CCC,Elia Powers,1
CCC,Elien Peeters,1
CCC,Eliot Friedson,1
CCC,Elisabeth Kaplan,1
CCC,Elissa Washuta,1
CCC,Eliza Leslie,1
CCC,Elizabeth A. Harris,1
CCC,Elizabeth A. Povinelli,1
CCC,Elizabeth A. Wardle,1
CCC,Elizabeth Birr Moje,1
CCC,Elizabeth Brewer,1
CCC,Elizabeth E. Green,1
CCC,Elizabeth Ellsworth,1
CCC,Elizabeth Emens,1
CCC,Elizabeth Ervin,1
CCC,Elizabeth H. Boquet,1
CCC,Elizabeth Kalbfleisch,1
CCC,Elizabeth Leigh Wilkinson,1
CCC,Elizabeth McHenry,1
CCC,Elizabeth Parfitt,1
CCC,Elizabeth Vander Lei,1
CCC,Elizabeth Yakel,1
CCC,Ellen A. Laird,1
CCC,Ellen C. Carillo,1
CCC,Ellen Lavelle,1
CCC,Ellen M. Bastida,1
CCC,Ellen Schendel,1
CCC,Elliot Gerson,1
CCC,Elspeth Probyn,1
CCC,Emily Isaacs,1
CCC,Emily Reynolds,1
CCC,Emmanuel Levinas,1
CCC,Enforcing Normalcy,1
CCC,Enric Llurda,1
CCC,"Equal Employment Opportunity Commission, et al. ",1
CCC,Erec Smith,1
CCC,Eric A. Havelock,1
CCC,Eric Brooks,1
CCC,Eric Charles White,1
CCC,Eric Detweiler,1
CCC,Eric F.F. Bishop,1
CCC,Eric Foner,1
CCC,Eric Gordon,1
CCC,Eric Hand,1
CCC,Eric Johnson,1
CCC,Eric Lott,1
CCC,Eric P. Bettinger,1
CCC,Eric Rofes,1
CCC,Erica Lennard,1
CCC,Erica McWilliam,1
CCC,Erik Green,1
CCC,Erik Juergensmeyer,1
CCC,Erin Hadlock,1
CCC,Erin Kissane,1
CCC,Erin Manning,1
CCC,Erin Reilly,1
CCC,Ernest L. Boyle,1
CCC,Ethan Poole,1
CCC,Ethel Jorge,1
CCC,Eugene Thacker,1
CCC,Eugenia L. Weiss,1
CCC,Eula Biss,1
CCC,Evaluating Ranking,1
CCC,Evan Osnos,1
CCC,Evan Thompson,1
CCC,Evan Watkins,1
CCC,Eve Allegra Raimon,1
CCC,Eve Kosofsky Sedgwick,1
CCC,Factbook ,1
CCC,Fan Shen,1
CCC,Fanny Fielding,1
CCC,Faye Halpern,1
CCC,Feb NCTE,1
CCC,Feldmeier White,1
CCC,Felicia R. Walker,1
CCC,Felix Guattari,1
CCC,Felt Sense,1
CCC,Florence Agbah,1
CCC,Florence B. Brawer,1
CCC,Florence Brawer,1
CCC,Frances B. Holt-Underwood,1
CCC,Francis Bacon,1
CCC,Francis Christensen,1
CCC,Franco Moretti,1
CCC,Frank Catalano,1
CCC,Frank L. Cioffi,1
CCC,Frankie Condon,1
CCC,Franny Howes,1
CCC,Fred L. Standley,1
CCC,Frederic Jacobs,1
CCC,Frederick Rudolph,1
CCC,Fredric Jameson,1
CCC,Fredric M. Jablin,1
CCC,Freepik ,1
CCC,Friedrich Nietzsche,1
CCC,Fritz Machlup,1
CCC,Frost McLaughlin,1
CCC,G. Thomas Couser,1
CCC,G.E. Stoddard Barnhisel,1
CCC,Gail Hawisher,1
CCC,Gail R. O’Day,1
CCC,Galen Leonhardy,1
CCC,Gardner Campbell,1
CCC,Garry Wills,1
CCC,Gary Bonaparte,1
CCC,Gary Dohrer,1
CCC,Gary Layne Hatch,1
CCC,Gary Lindberg,1
CCC,Gary Morson,1
CCC,Gary Orfield,1
CCC,Gary Pike,1
CCC,Gary W. Reichard,1
CCC,Gary Y. Okihiro,1
CCC,Gavriel Salomon,1
CCC,Gay W. Brack,1
CCC,Gayatri Chakravorty Spivak,1
CCC,Geneva Gay,1
CCC,Geoff Thompson,1
CCC,Geoffrey Bowker,1
CCC,Geoffrey D. Borman,1
CCC,Geoffrey Dunn,1
CCC,George A. Kennedy,1
CCC,George Aichele,1
CCC,George Chauncey,1
CCC,George Dugdale,1
CCC,George Engelhard,1
CCC,George H. Henry,1
CCC,George Kalamaras,1
CCC,George L. Dillon,1
CCC,George Williams,1
CCC,Gerald Campano,1
CCC,Gerald Graff,1
CCC,Gerald Vizenor,1
CCC,Geraldine Joncich Clifford,1
CCC,Gerard Manley Hopkins,1
CCC,Gerda Lerner,1
CCC,Gerri McNenny,1
CCC,Gerry Canavan,1
CCC,Gert Biesta,1
CCC,Gholamreza Emad,1
CCC,Gilbert Simondon,1
CCC,Gillian Brown,1
CCC,Gillian Sutherland,1
CCC,Ginette Delandshere,1
CCC,Giovanni Valiante,1
CCC,Glazer Raymo,1
CCC,Glen McClish,1
CCC,Glenda A. Hull,1
CCC,Glenn Blalock,1
CCC,Glenn Flores,1
CCC,Gloria Dyc,1
CCC,Gordon Harvey,1
CCC,Gordon N.Memo to Francis Weeks Ray,1
CCC,Gordon Pradl,1
CCC,Graham Barnard,1
CCC,Grant Wiggins,1
CCC,GraphPad ,1
CCC,Greg Dimitriadis,1
CCC,Greg Glau,1
CCC,Greg Martin,1
CCC,Greg VanHoosier-Carey,1
CCC,Gregg Nettesheim,1
CCC,Gregory A. Wickliff,1
CCC,Gregory Bateson,1
CCC,Gregory Camilli,1
CCC,Gregory Crane,1
CCC,Gregory G. Colomb,1
CCC,Gregory R. Glau,1
CCC,Gregory S. Berns,1
CCC,Gregory Schraw,1
CCC,Greta Weber,1
CCC,Guadalupe Valdés,1
CCC,Guillaume Gentil,1
CCC,Guy D. Nave,1
CCC,Guy Merchant,1
CCC,Gwendolyn Etter-Lewis,1
CCC,H. Samy Alim,1
CCC,H.G. Rickover,1
CCC,H.M. Swanwick,1
CCC,Haas Dyson,1
CCC,Hadass Goldblatt,1
CCC,Hagit Elul,1
CCC,Haivan V. Hoang,1
CCC,Hanni U. Taylor,1
CCC,Hans P. Guth,1
CCC,Harald Riesenfeld,1
CCC,Harold Allen,1
CCC,Harold B. Allen,1
CCC,Harold Bloom,1
CCC,Harold Cruse,1
CCC,Harold L.Letter to John C.Gerber Clapp,1
CCC,Harriet Beecher Stowe,1
CCC,Harriet E. Francis,1
CCC,Harriet Malinowtiz,1
CCC,Harriett Allison,1
CCC,Harris W. Wilson,1
CCC,Harry Collins,1
CCC,Hartmut Schröder,1
CCC,Hawk Hammer,1
CCC,Heather Bastian,1
CCC,Heather C. Easterling,1
CCC,Heather LettnerRust,1
CCC,Heather McGovern,1
CCC,Heidemarie Weidner,1
CCC,Heidi Shierholz,1
CCC,Heinz Hartmann,1
CCC,Helan E. Page,1
CCC,Helen Foster,1
CCC,Helen Freshwater,1
CCC,Helen Letters to Mary Gladstone M.S. Gladstone,1
CCC,Helen Norton,1
CCC,Helen Rothschild Ewald,1
CCC,Helena Worthen,1
CCC,Heng Hartse,1
CCC,Henri Lefebvre,1
CCC,Henry A. Giroux,1
CCC,Henry B. Maloney,1
CCC,Henry Davenport Northrop,1
CCC,Henry G. Giroux,1
CCC,Henry Giroux,1
CCC,Henry Harris Jessup,1
CCC,Henry Jenkins,1
CCC,Henry Widdowson,1
CCC,Herbert Blumer,1
CCC,Herbert L. Colston,1
CCC,Herbert Simon,1
CCC,Hilal Ahmed,1
CCC,Hilary E. Wyss,1
CCC,Hilary Putnam,1
CCC,Hilary Wyss,1
CCC,Hildy Miller,1
CCC,Holly Hassel,1
CCC,Howard Gardner,1
CCC,Hugh Blair,1
CCC,Hui Wu,1
CCC,Human Readers,1
CCC,Humberto R. Maturana,1
CCC,Hunter W. Stephenson,1
CCC,I. Elaine Allen,1
CCC,I[sabel] A[nne] D[ickson],1
CCC,Ian Bogost,1
CCC,Ibram Rogers,1
CCC,Illinois Association English,1
CCC,Ilona Leki,1
CCC,Ilya Prigogine,1
CCC,Immanuel Kant,1
CCC,Inc ACT,1
CCC,Inc Achieve,1
CCC,Ingo Farin,1
CCC,Ira Allen,1
CCC,Ira Berlin,1
CCC,Ira J. Allen,1
CCC,Ira James Allen,1
CCC,Irene Clark,1
CCC,Irvin Peckham,1
CCC,Irving J. Lee,1
CCC,Irwin Hashimoto,1
CCC,Isaac Rothwell,1
CCC,Isabel Beck,1
CCC,Isabel Hoover,1
CCC,Isis Artze-Vega,1
CCC,Isto Huvila,1
CCC,Ivan Dylko,1
CCC,Ivor Timmis,1
CCC,J. Cummins,1
CCC,J. Gunner,1
CCC,J. Jack Halberstam,1
CCC,J. Macgreggor Wise,1
CCC,J. Patrick Meyer,1
CCC,J.Duncan M. Derrett,1
CCC,J.Dyke Ford,1
CCC,J.K. Elliott,1
CCC,J.L. Austin,1
CCC,J.Martin C. Scott,1
CCC,Jack Goody,1
CCC,Jack Stripling,1
CCC,Jackson Toby,1
CCC,Jacob E. McCarthy,1
CCC,Jacqueline Bacon,1
CCC,Jacqueline Rhodes,1
CCC,Jacqueline Wernimont,1
CCC,Jacques Derrida,1
CCC,James A. Reither,1
CCC,James Aunt Aune,1
CCC,James Baldwin,1
CCC,James C. McDonald,1
CCC,James C. Scott,1
CCC,James C. Wilson,1
CCC,James Carroll,1
CCC,James Catano,1
CCC,James Charlton,1
CCC,James Crosswhite,1
CCC,James E. Katz,1
CCC,James E. Ryan,1
CCC,James E. Zull,1
CCC,James Gray,1
CCC,James H. Schwartz,1
CCC,James Hoetker,1
CCC,James L. Cherney,1
CCC,James L. Kinneavy,1
CCC,James McNinch,1
CCC,James Milroy,1
CCC,James N. Adams,1
CCC,James Oliver Horton,1
CCC,James Penny,1
CCC,James Pontuso,1
CCC,James R. Martin,1
CCC,James R. Walker,1
CCC,James R.Griesemer,1
CCC,James Rushing Daniel,1
CCC,James Sledd,1
CCC,James T. Zebroski,1
CCC,James V. Catano,1
CCC,James V. Wertsch,1
CCC,James Warren,1
CCC,James Wright,1
CCC,James Zappen,1
CCC,Jamie Bianco,1
CCC,Jamie MacKinnon,1
CCC,Jamie Peck,1
CCC,Jamie White-Farnham,1
CCC,Jan Aart Scholte,1
CCC,Jan H.F. Meyer,1
CCC,Jane Blakelock,1
CCC,Jane C. Hood,1
CCC,Jane Higgins,1
CCC,Jane M. Healy,1
CCC,Jane Tompkins,1
CCC,Janel Bloch,1
CCC,Janet Alsup,1
CCC,Janet Duitsman“When I.Can Read My Title Clear” Cornelius,1
CCC,Janet Eyler,1
CCC,Janet Gabler-Hover,1
CCC,Janet H. Murray,1
CCC,Janet Lucas,1
CCC,Janice A. Smith,1
CCC,Janice Redish,1
CCC,Janis Haswell,1
CCC,Janis Tedesco Haswell,1
CCC,Jared Sexton,1
CCC,Jason Arthur,1
CCC,Jason Campbell,1
CCC,Jason Farman,1
CCC,Jay Jordan,1
CCC,Jay Lemke,1
CCC,Jay Mathews,1
CCC,Jay McTighe,1
CCC,Jay Simmons,1
CCC,Jean A. Lutz,1
CCC,Jean Bessette,1
CCC,Jean C. Williams,1
CCC,Jean Pfaelzer,1
CCC,Jean-Baptiste Michel,1
CCC,Jean-Claude Passeron,1
CCC,Jean-Jacques Rousseau,1
CCC,Jean-Paul Nadeau,1
CCC,Jeanette Harris,1
CCC,Jeanne Fahnestock,1
CCC,Jeanne H. Simpson,1
CCC,Jeanne Henry,1
CCC,Jeanne Po,1
CCC,Jeanne Slattery,1
CCC,Jeannette Harris,1
CCC,Jeff Andelora,1
CCC,Jeff Chang,1
CCC,Jeff Gingerich,1
CCC,Jeff Pruchnic,1
CCC,Jeff Seaman,1
CCC,Jeff Sommers,1
CCC,Jeff Strohl,1
CCC,Jeffery Nealon,1
CCC,Jeffrey A. Bacha,1
CCC,Jeffrey Berman,1
CCC,Jeffrey J. Williams,1
CCC,Jeffrey Sommers,1
CCC,Jeffrey Tulis,1
CCC,Jeffrey Walker,1
CCC,Jeffrey Williams,1
CCC,Jeffrey Young,1
CCC,Jeffrey Zorn,1
CCC,Jeffry M. Ringer,1
CCC,Jelena ColovicMarkovic,1
CCC,Jena McGregor,1
CCC,Jenn Fishman,1
CCC,Jenna Vinson,1
CCC,Jennie Nelson,1
CCC,Jennifer Berdan,1
CCC,Jennifer C. Braceras,1
CCC,Jennifer Chandler Hauge,1
CCC,Jennifer Jenkins,1
CCC,Jennifer Kelly,1
CCC,Jennifer L. Peresie,1
CCC,Jennifer Mercieca,1
CCC,Jennifer Sano-Franchini,1
CCC,Jennifer Sheppard,1
CCC,Jennifer Sinor,1
CCC,Jennifer Wells,1
CCC,Jenny Sharpe,1
CCC,Jeroen Merriënboer,1
CCC,Jerome Bruner,1
CCC,Jerome H. Neyrey,1
CCC,Jerome McGann,1
CCC,Jerrold Hirsch,1
CCC,Jerry Wellington,1
CCC,Jessica L. Curiale,1
CCC,Jessica Lawless,1
CCC,Jessica Shumake,1
CCC,Jessica Williams,1
CCC,Jessica Yood,1
CCC,Jihyun Lee,1
CCC,Jill Fitzgerald,1
CCC,Jill Jensen,1
CCC,Jim Corder,1
CCC,Jim Cummins,1
CCC,Jim Henry,1
CCC,Jim O’Hara,1
CCC,Jim Penny,1
CCC,Jim Porter,1
CCC,Jim Ratcliffe,1
CCC,Jim Ridolfo,1
CCC,Jim Sollisch,1
CCC,Jim W. Garrison,1
CCC,Jo-ann Archibald,1
CCC,JoAnn Campbell,1
CCC,JoAnn T. Hackos,1
CCC,Joan M. Williams,1
CCC,Joan Swann,1
CCC,Joanne Addison,1
CCC,Joanne Garde-Hansen,1
CCC,Joanne Giordano,1
CCC,Joanne Larson,1
CCC,Joanne Lobato,1
CCC,Joanne T. Diaz,1
CCC,Joddy Murray,1
CCC,Jodi Patrick Holschuh,1
CCC,Joe Marshall Hardin,1
CCC,Joe Moran,1
CCC,Joe R. Feagin,1
CCC,Joel H. Spring,1
CCC,Joel P. Bowman,1
CCC,Joel Wingard,1
CCC,Joey Aquino,1
CCC,Johann Pestalozzi,1
CCC,John A. Wiegel,1
CCC,John Alberti,1
CCC,John Aycock,1
CCC,John B. Watson,1
CCC,John Belk,1
CCC,John Boe,1
CCC,John Bolles,1
CCC,John Brereton,1
CCC,John Burdick,1
CCC,John C. Lovas,1
CCC,John C.Letter to Harold L.Clapp Gerber,1
CCC,John Champagne,1
CCC,John Chris Jones,1
CCC,John D. Bransford,1
CCC,John Daly,1
CCC,John Daniel,1
CCC,John Edgar Tidwell,1
CCC,John F. Huntley,1
CCC,John Flowerdew,1
CCC,John Guillory,1
CCC,John Guthrie,1
CCC,John H. Flavell,1
CCC,John H. Whicker,1
CCC,John Hamilton,1
CCC,John J. Ruszkiewicz,1
CCC,John K. DiTiberio,1
CCC,John Kirk,1
CCC,John Kirkman,1
CCC,John Langan,1
CCC,John Law,1
CCC,John M. Ackermann,1
CCC,John M. Aden,1
CCC,John M. O’Donnell,1
CCC,John M. Penrose,1
CCC,John Mascaro,1
CCC,John Maxwell,1
CCC,John Paul Tassoni,1
CCC,John Pell,1
CCC,John Poulakos,1
CCC,John Quinterno,1
CCC,John Robert Warren,1
CCC,John S. Levin,1
CCC,John Staddon,1
CCC,John Swales,1
CCC,John Szwed,1
CCC,John T. Frederick,1
CCC,John T. Powers,1
CCC,John Thomas Farrell,1
CCC,John Unsworth,1
CCC,John V. Moore,1
CCC,John W. Creswell,1
CCC,John W. Curtis,1
CCC,Johnathon Mauk,1
CCC,Johnny Saldana,1
CCC,"Johns, Ann M. nan",1
CCC,Jonathan Buehl,1
CCC,Jonathan Grossman,1
CCC,Jonathan Kozol,1
CCC,Jonathan Mauk,1
CCC,Jonathan Rosa,1
CCC,Jonathan Swift,1
CCC,Jonathon Lazar,1
CCC,Jonikka Charlton,1
CCC,Jordan Friedman,1
CCC,Jordan Frith,1
CCC,Jordan Troisi,1
CCC,Jordan Weissmann,1
CCC,Joseph Bizup,1
CCC,Joseph C. Blumenthal,1
CCC,"Joseph E., et al Aoun",1
CCC,Joseph Epes Brown,1
CCC,Joseph F. Kett,1
CCC,Joseph Jeyaraj,1
CCC,Joseph Lowndes,1
CCC,Joseph Personal interview Herbert R. Brandt,1
CCC,Joseph Valente,1
CCC,Josh Beach,1
CCC,Josh Mitchell,1
CCC,Josh Thumma,1
CCC,Josh Trebach,1
CCC,Joshua C. Hilst,1
CCC,Joshua Gunn,1
CCC,Joshua S. Hanan,1
CCC,Jouni Tilli,1
CCC,Joy Ann Williamson,1
CCC,Joy S. Ritchie,1
CCC,Joyce Kinkead,1
CCC,Joyce Locke Carter,1
CCC,Joyce R. Walker,1
CCC,Juanita M. Smart,1
CCC,Judith A. Wooten,1
CCC,Judith Harris,1
CCC,Judith M. Gappa,1
CCC,Judith M. Panitch,1
CCC,Judith Ramey,1
CCC,Judith Summerfield,1
CCC,Judson Jerome,1
CCC,Judy Goldfinch,1
CCC,Julian Carter,1
CCC,Julie A. Jacko,1
CCC,Julie Cheville,1
CCC,Julie Cruikshank,1
CCC,Julie D. Ford,1
CCC,Julie D. Nelson,1
CCC,Julie Hirschfeld Davis,1
CCC,Julie Miller Vick,1
CCC,Julie Thompson Klein,1
CCC,Juliet Corbin,1
CCC,Juliet M. Corbin,1
CCC,Julio Cammarota,1
CCC,Jun Liu,1
CCC,June Jordan,1
CCC,Jussi Parrika,1
CCC,Justin ,1
CCC,Justin Lohr,1
CCC,Jürgen Habermas,1
CCC,K. Brandon Lang,1
CCC,K. Hyoejin Yoon,1
CCC,K. Inagaki,1
CCC,K.E. Welch,1
CCC,Kachru ,1
CCC,Kakali Bhattacharya,1
CCC,Kali Israel,1
CCC,Kamal Salibi,1
CCC,Kara Taczak,1
CCC,Karen A. McClafferty,1
CCC,Karen Anderson,1
CCC,Karen Barad,1
CCC,Karen Burke LeFevre,1
CCC,Karen Burke Lefevre,1
CCC,Karen Gentemann,1
CCC,Karen Hansen,1
CCC,Karen Head,1
CCC,Karen Kelsky,1
CCC,Karen Kopelson,1
CCC,Karen M. Hess,1
CCC,Karen McGrane,1
CCC,Karen P. Peirce,1
CCC,Karen Strohm Kitchener,1
CCC,Karl Marx,1
CCC,Karl Weick,1
CCC,Karlyn Kohrs Campbell,1
CCC,Karrmen Crey,1
CCC,Kate ,1
CCC,Kate Clinton,1
CCC,Kate Gibson,1
CCC,Kate Kenski,1
CCC,Kate Ronald,1
CCC,Kate Theimer,1
CCC,Katherine E. Tirabassi,1
CCC,Katherine McKittrick,1
CCC,Katherine R. Morgan,1
CCC,Kathleen A. Moisiewicz,1
CCC,Kathleen A. Welsch,1
CCC,Kathleen Bailey,1
CCC,Kathleen BlakeYancey,1
CCC,Kathleen Ethel Welch,1
CCC,Kathleen Fitzpatrick,1
CCC,"Kathleen J., ed Turner",1
CCC,Kathleen Parker,1
CCC,Kathleen Skubikowski,1
CCC,Kathleen Stewart,1
CCC,Kathleen Washburn,1
CCC,Kathryn Anne Edwards,1
CCC,Kathryn Kish Sklar,1
CCC,Kathryn M. Conway,1
CCC,Kathryn Navickas,1
CCC,Kathryn Zickhur,1
CCC,Kathy E. Ferguson,1
