citing_publisher,cited_name,cited_total
Composition Studies,Rosemarie Garland-Thomson,2
Composition Studies,Rosina Lippi-Green,2
Composition Studies,Ruth Overman Fischer,2
Composition Studies,S. Halloran,2
Composition Studies,Sally Chandler,2
Composition Studies,Sara Ahmed,2
Composition Studies,Scott Jaschik,2
Composition Studies,Scott Lyons,2
Composition Studies,Scott McCloud,2
Composition Studies,Shannon Walters,2
Composition Studies,Shari Stenberg,2
Composition Studies,Sharon Lapkin,2
Composition Studies,Shawn Wilson,2
Composition Studies,Stacey Pigg,2
Composition Studies,Staci Perryman-Clark,2
Composition Studies,Steph Ceraso,2
Composition Studies,Stephen L. Carr,2
Composition Studies,Stephen Witte,2
Composition Studies,Steve Westbrook,2
Composition Studies,Susan Delagrange,2
Composition Studies,Susan Jarratt,2
Composition Studies,Susan Kates,2
Composition Studies,Susan Wyche-Smith,2
Composition Studies,Susanmarie Harrington,2
Composition Studies,Tara Yosso,2
Composition Studies,Teagan E. Decker,2
Composition Studies,Theo van Leeuwen,2
Composition Studies,Theresa Enos,2
Composition Studies,Thomas A. Moriarty,2
Composition Studies,Thomas Kent,2
Composition Studies,Thomas Miller,2
Composition Studies,Thomas Newkirk,2
Composition Studies,Tim Mayers,2
Composition Studies,Tim Peeples,2
Composition Studies,Tim Wise,2
Composition Studies,Tom Fox,2
Composition Studies,Tony Cimasko,2
Composition Studies,Tony Scott,2
Composition Studies,Valerie Balester,2
Composition Studies,"Victor Villanueva,Jr.",2
Composition Studies,Victor Vitanza,2
Composition Studies,Vincent Tinto,2
Composition Studies,Walter Ong,2
Composition Studies,Wendy B. Sharer,2
Composition Studies,Wendy Bishop,2
Composition Studies,Wendy Hesford,2
Composition Studies,William Banks,2
Composition Studies,(_gabriellej) Gabrielle,1
Composition Studies,A. Jane Birch,1
Composition Studies,A. Knoblauch,1
Composition Studies,Aaliyah Nurideen,1
Composition Studies,Aaron Curtis,1
Composition Studies,Aaron Gove,1
Composition Studies,Aaron Kashtan,1
Composition Studies,Aaron Shaw,1
Composition Studies,Abby Knoblauch,1
Composition Studies,Abby Ohlheiser,1
Composition Studies,Abdulatif Aldihani,1
Composition Studies,Abraham Radzik,1
Composition Studies,Achley Patriarca,1
Composition Studies,Action Bronson,1
Composition Studies,Adair Bonini,1
Composition Studies,Adam Driscoll,1
Composition Studies,Adam Rosenblatt,1
Composition Studies,Adela Licona,1
Composition Studies,Adilifu Nama,1
Composition Studies,Adina Raso,1
Composition Studies,Adrian Blackledge,1
Composition Studies,Adrian Wurr,1
Composition Studies,Afrika Owes,1
Composition Studies,Aidan Ricketts,1
Composition Studies,Aimee Krall-Lanoue,1
Composition Studies,Aimé Césaire,1
Composition Studies,Akira Omaki,1
Composition Studies,Al Lehner,1
Composition Studies,Alan M. Leslie,1
Composition Studies,Alan R. Hayakawa,1
Composition Studies,Alan. Wald,1
Composition Studies,Albert Bandura,1
Composition Studies,Albert Coates,1
Composition Studies,Albert H. Fein,1
Composition Studies,Alesandro Najera,1
Composition Studies,Alessandro Duranti,1
Composition Studies,Alex McLeod,1
Composition Studies,Alexander Astin,1
Composition Studies,Alexandra Juhasz,1
Composition Studies,Alfred Thomas,1
Composition Studies,"Alfred Thomas,Jr.",1
Composition Studies,Alfredo Lujan,1
Composition Studies,Alice Horning,1
Composition Studies,Alice Hu,1
Composition Studies,Alice Kaplan,1
Composition Studies,Alice McIntyre,1
Composition Studies,Alisa Acosta,1
Composition Studies,Alison Bechdel,1
Composition Studies,Alison Case,1
Composition Studies,Alison Jaggar,1
Composition Studies,Alison Radcliffe,1
Composition Studies,Allan Glatthorn,1
Composition Studies,Allan Luke,1
Composition Studies,Allan Paivio,1
Composition Studies,Allan Weiss,1
Composition Studies,Allen Brizee,1
Composition Studies,Allison Alden,1
Composition Studies,Allison Carr,1
Composition Studies,Allison D. Carr,1
Composition Studies,Alton L. Becker,1
Composition Studies,Alvin H. Dawson,1
Composition Studies,Alyssa Cavazos,1
Composition Studies,Alyssa Milano,1
Composition Studies,Amanda Lewis,1
Composition Studies,Amanda Madden,1
Composition Studies,Amanda Scholz,1
Composition Studies,Amanda Stansell,1
Composition Studies,Amanda Winalksi,1
Composition Studies,Amanda Young,1
Composition Studies,Amelia Baggs,1
Composition Studies,Americus ReedII,1
